absolute, link, Address, Latitude, Longitude, Price, #Bed, #Bath, Square Foot, Year Built, date1, price1, date2, price2, date3, price3, date4, price4, date5, price5, date6, price6, date7, price7, link1, ZestYear 2015, ZestPrice 2015 , ZestYear 2016, ZestPrice 2016, ZestYear 2017, ZestPrice 2017, ZestYear 2018, ZestPrice 2018, ZestYear 2019, ZestPrice 2019, ZestYear 2020, ZestPrice 2020
448,https://www.zillow.com/homedetails/3533-Ashwyce-St-Mount-Pleasant-SC-29466/62990200_zpid/,3533 Ashwyce St Mount Pleasant SC 29466,32.895888899999996,-79.79241800000001,345000.0,3.0,2.0,1500.0,2002,9/10/2020,345000.0,9/4/2020,349900.0,8/28/2020,350000.0,7/10/2015,150000.0,6/13/2015,300000.0,6/4/2015,300000.0,5/30/2015,300000.0,https://www.zillow.com/homedetails/3533-Ashwyce-St-Mount-Pleasant-SC-29466/62990200_zpid/,Feb 2015,268.0,Mar 2016,314.0,Apr 2017,326.0,Apr 2018,348.0,May 2019,349,Jun 2020,348.0
449,https://www.zillow.com/homedetails/3478-Ashwyce-St-Mount-Pleasant-SC-29466/62990190_zpid/,3478 Ashwyce St Mount Pleasant SC 29466,32.8935656,-79.7917173,345000.0,3.0,2.0,1389.0,2002,8/26/2020,345000.0,8/6/2020,345000.0,7/29/2020,345000.0,5/5/2018,2000.0,4/18/2018,2000.0,2/12/2018,300000.0,1/23/2018,315000.0,https://www.zillow.com/homedetails/3478-Ashwyce-St-Mount-Pleasant-SC-29466/62990190_zpid/,Feb 2015,274.0,Mar 2016,307.0,Apr 2017,323.0,Sold for,303.0,May 2019,317,Listed for,323.0
451,https://www.zillow.com/homedetails/1568-Wellesley-Cir-Mount-Pleasant-SC-29466/61473585_zpid/,1568 Wellesley Cir Mount Pleasant SC 29466,32.8932114,-79.79072109999998,339000.0,3.0,2.0,1441.0,2001,8/22/2020,339000.0,8/11/2020,339000.0,8/8/2020,339000.0,7/16/2020,348800.0,6/7/2020,348900.0,4/4/2020,349900.0,2/8/2020,358000.0,https://www.zillow.com/homedetails/1568-Wellesley-Cir-Mount-Pleasant-SC-29466/61473585_zpid/,Feb 2015,263.0,Mar 2016,299.0,Apr 2017,310.0,Apr 2018,315.0,May 2019,332,Jun 2020,344.0
452,https://www.zillow.com/homedetails/1118-Hidden-Cove-Dr-9-Mount-Pleasant-SC-29464/2077964693_zpid/,1118 Hidden Cove Dr #9 Mount Pleasant SC 29464,32.845658,-79.818198,339000.0,2.0,2.0,1351.0,1983,9/8/2020,339000.0,9/5/2020,346000.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://www.zillow.com/homedetails/1118-Hidden-Cove-Dr-9-Mount-Pleasant-SC-29464/2077964693_zpid/,Dec 2014,nan,Dec 2015,nan,Jan 2017,nan,Dec 2017,nan,Jan 2019,nan,Feb 2020,nan
453,https://www.zillow.com/homedetails/3659-Bagley-Dr-Mount-Pleasant-SC-29466/110219517_zpid/,3659 Bagley Dr Mount Pleasant SC 29466,32.889601,-79.80005799999999,338000.0,3.0,3.0,1784.0,2011,8/8/2020,338000.0,6/28/2019,311500.0,5/18/2019,325000.0,4/24/2019,325000.0,3/27/2019,329900.0,3/6/2019,335000.0,10/26/2016,324900.0,https://www.zillow.com/homedetails/3659-Bagley-Dr-Mount-Pleasant-SC-29466/110219517_zpid/,Feb 2015,277.0,Mar 2016,297.0,Apr 2017,307.0,Apr 2018,321.0,Sold for,321,Jun 2020,321.0
454,https://www.zillow.com/homedetails/3468-Claremont-St-Mount-Pleasant-SC-29466/82544619_zpid/,3468 Claremont St Mount Pleasant SC 29466,32.9089657,-79.7830795,338000.0,3.0,5.0,2509.0,2006,9/3/2020,338000.0,4/11/2020,325000.0,4/4/2020,325000.0,3/20/2020,315000.0,3/20/2020,325000.0,7/15/2019,2400.0,6/15/2019,2400.0,https://www.zillow.com/homedetails/3468-Claremont-St-Mount-Pleasant-SC-29466/82544619_zpid/,Feb 2015,259.0,Mar 2016,267.0,Apr 2017,310.0,Apr 2018,314.0,May 2019,313,Jun 2020,316.0
455,https://www.zillow.com/homedetails/2616-Turben-Pl-Mount-Pleasant-SC-29466/52906446_zpid/,2616 Turben Pl Mount Pleasant SC 29466,32.9001002,-79.8254503,335400.0,3.0,2.0,1591.0,1999,7/30/2020,335400.0,7/2/2020,343400.0,6/13/2020,348400.0,2/12/2019,297000.0,1/17/2019,298000.0,1/12/2019,298000.0,1/11/2019,298000.0,https://www.zillow.com/homedetails/2616-Turben-Pl-Mount-Pleasant-SC-29466/52906446_zpid/,Feb 2015,276.0,Mar 2016,312.0,Apr 2017,336.0,Apr 2018,340.0,May 2019,300,Listed for,347.0
456,https://www.zillow.com/homedetails/363-Spoonbill-Ln-APT-B-Mount-Pleasant-SC-29464/2086208743_zpid/,363 Spoonbill Ln APT B Mount Pleasant SC 29464,32.807947,-79.894526,335000.0,2.0,3.0,1312.0,1987,9/4/2020,335000.0,3/5/2019,1900.0,1/26/2019,1900.0,nan,nan,nan,nan,nan,nan,nan,nan,https://www.zillow.com/homedetails/363-Spoonbill-Ln-APT-B-Mount-Pleasant-SC-29464/2086208743_zpid/,Dec 2014,nan,Dec 2015,nan,Jan 2017,nan,Dec 2017,nan,Jan 2019,nan,Feb 2020,nan
458,https://www.zillow.com/homedetails/2412-Cotton-Cree-Dr-Mount-Pleasant-SC-29466/10938665_zpid/,2412 Cotton Cree Dr Mount Pleasant SC 29466,32.9019096,-79.82692759999999,335000.0,3.0,3.0,1739.0,1996,8/25/2020,335000.0,8/16/2020,342500.0,7/30/2011,250000.0,2/25/2011,250000.0,1/28/2011,235000.0,1/23/2011,250000.0,10/10/2010,250000.0,https://www.zillow.com/homedetails/2412-Cotton-Cree-Dr-Mount-Pleasant-SC-29466/10938665_zpid/,Feb 2015,300.0,Mar 2016,332.0,Apr 2017,351.0,Apr 2018,358.0,May 2019,341,Jun 2020,347.0
462,https://www.zillow.com/homedetails/1271-Chatfield-St-Mount-Pleasant-SC-29464/10932687_zpid/,1271 Chatfield St Mount Pleasant SC 29464,32.8288864,-79.8522787,329500.0,3.0,2.0,1285.0,1996,9/2/2020,329500.0,8/5/2020,334500.0,7/10/2020,348000.0,nan,nan,nan,nan,nan,nan,nan,nan,https://www.zillow.com/homedetails/1271-Chatfield-St-Mount-Pleasant-SC-29464/10932687_zpid/,Feb 2015,262.0,Mar 2016,293.0,Apr 2017,308.0,Apr 2018,345.0,May 2019,329,Listed for,353.0
463,https://www.zillow.com/homedetails/2200-Belle-Isle-Ave-UNIT-303-Mount-Pleasant-SC-29464/2146628428_zpid/,2200 Belle Isle Ave UNIT 303 Mount Pleasant SC 29464,32.838676899999996,-79.853931,325000.0,3.0,2.0,1512.0,2006,7/1/2020,325000.0,2/13/2020,349000.0,3/27/2019,1900.0,3/13/2019,300000.0,2/2/2019,1900.0,2/2/2019,300000.0,3/2/2008,295000.0,https://www.zillow.com/homedetails/2200-Belle-Isle-Ave-UNIT-303-Mount-Pleasant-SC-29464/2146628428_zpid/,Dec 2014,267.0,Dec 2015,247.0,Jan 2017,265.0,Dec 2017,331.0,Jan 2019,336,Listed for,323.0
464,https://www.zillow.com/homedetails/1349-Hamlin-Par-Cir-Mount-Pleasant-SC-29466/82548374_zpid/,1349 Hamlin Par Cir Mount Pleasant SC 29466,32.8534305,-79.7848759,325000.0,4.0,3.0,1920.0,2006,9/5/2020,325000.0,9/27/2006,266100.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://www.zillow.com/homedetails/1349-Hamlin-Par-Cir-Mount-Pleasant-SC-29466/82548374_zpid/,Feb 2015,257.0,Mar 2016,298.0,Apr 2017,312.0,Apr 2018,331.0,May 2019,327,Jun 2020,325.0
471,https://www.zillow.com/homedetails/1050-Marsh-Court-Ln-Mount-Pleasant-SC-29464/10927772_zpid/,1050 Marsh Court Ln Mount Pleasant SC 29464,32.8111605,-79.8564467,309000.0,3.0,3.0,1300.0,1988,8/29/2020,309000.0,8/10/2020,319000.0,1/20/2005,175500.0,12/15/2003,155900.0,11/26/2001,137000.0,nan,nan,nan,nan,https://www.zillow.com/homedetails/1050-Marsh-Court-Ln-Mount-Pleasant-SC-29464/10927772_zpid/,Dec 2014,209.0,Jan 2016,221.0,Jan 2017,226.0,Dec 2017,246.0,Jan 2019,264,Feb 2020,284.0
475,https://www.zillow.com/homedetails/128-Fair-Sailing-Rd-Mount-Pleasant-SC-29466/68397885_zpid/,128 Fair Sailing Rd Mount Pleasant SC 29466,32.906143,-79.81952,299900.0,3.0,3.0,2235.0,2004,8/27/2020,299900.0,8/9/2020,315000.0,12/1/2015,269000.0,10/11/2015,269000.0,9/17/2015,274000.0,8/8/2015,279000.0,10/29/2014,2000.0,https://www.zillow.com/homedetails/128-Fair-Sailing-Rd-Mount-Pleasant-SC-29466/68397885_zpid/,Feb 2015,222.0,Mar 2016,275.0,Apr 2017,285.0,Apr 2018,304.0,May 2019,334,Jun 2020,331.0
477,https://www.zillow.com/homedetails/1817-Rifle-Range-Rd-Mount-Pleasant-SC-29464/10933804_zpid/,1817 Rifle Range Rd Mount Pleasant SC 29464,32.818334899999996,-79.82505640000001,299000.0,3.0,2.0,1000.0,1930,8/13/2020,299000.0,7/21/2020,319000.0,6/11/2020,319000.0,9/3/2019,319000.0,8/8/2019,329900.0,6/25/2019,349000.0,3/21/2019,399000.0,https://www.zillow.com/homedetails/1817-Rifle-Range-Rd-Mount-Pleasant-SC-29464/10933804_zpid/,Feb 2015,nan,Mar 2016,nan,Sep 2020,nan,nan,nan,nan,nan,nan,nan
479,https://www.zillow.com/homedetails/1300-Par-West-Blvd-UNIT-1104-Mount-Pleasant-SC-29466/82548475_zpid/,1300 Par West Blvd UNIT 1104 Mount Pleasant SC 29466,32.879935499999995,-79.78046040000001,194900.0,2.0,1.0,1026.0,2000,9/6/2020,194900.0,8/24/2020,199900.0,8/12/2020,203900.0,8/6/2020,207000.0,8/4/2020,199900.0,5/3/2018,169000.0,4/25/2018,1200.0,https://www.zillow.com/homedetails/1300-Par-West-Blvd-UNIT-1104-Mount-Pleasant-SC-29466/82548475_zpid/,Dec 2014,nan,Dec 2015,nan,Jan 2017,nan,Dec 2017,nan,Jan 2019,nan,Feb 2020,nan
509,https://www.zillow.com/homedetails/1738-Villa-Maison-Mount-Pleasant-SC-29464/2132808478_zpid/,1738 Villa Maison Mount Pleasant SC 29464,32.831919,-79.83366600000001,232000.0,2.0,3.0,1206.0,1985,9/9/2020,232000.0,9/20/2019,1625.0,9/9/2019,1625.0,7/26/2019,1675.0,12/8/2017,1500.0,12/2/2017,1500.0,4/30/2016,182500.0,https://www.zillow.com/homedetails/1738-Villa-Maison-Mount-Pleasant-SC-29464/2132808478_zpid/,Feb 2015,167.4,Mar 2016,184.7,Apr 2017,190.6,Apr 2018,203.0,May 2019,210.7,Jun 2020,281.3
515,https://www.zillow.com/homedetails/1859-Montclair-Dr-UNIT-D-Mount-Pleasant-SC-29464/63781788_zpid/,1859 Montclair Dr UNIT D Mount Pleasant SC 29464,32.831911,-79.83052740000001,229900.0,3.0,2.0,1169.0,1985,9/11/2020,229900.0,9/3/2020,239900.0,8/22/2020,244900.0,10/3/2016,164500.0,2/11/2014,154500.0,12/3/2013,1340.0,10/5/2013,1340.0,https://www.zillow.com/homedetails/1859-Montclair-Dr-UNIT-D-Mount-Pleasant-SC-29464/63781788_zpid/,Feb 2015,161.2,Mar 2016,178.0,Apr 2017,169.5,Apr 2018,180.0,May 2019,186.5,Jun 2020,213.6
518,https://www.zillow.com/homedetails/1131-Village-Cree-Ln-APT-1-Mount-Pleasant-SC-29464/10927440_zpid/,1131 Village Cree Ln APT 1 Mount Pleasant SC 29464,32.8084058,-79.8610852,227400.0,2.0,2.0,1060.0,1981,9/11/2020,227400.0,10/4/2005,185000.0,6/17/2003,129000.0,1/26/2001,115000.0,nan,nan,nan,nan,nan,nan,https://www.zillow.com/homedetails/1131-Village-Cree-Ln-APT-1-Mount-Pleasant-SC-29464/10927440_zpid/,Feb 2015,136.9,Mar 2016,175.2,Apr 2017,191.9,Apr 2018,207.5,May 2019,230.8,Jun 2020,222.1
519,https://www.zillow.com/homedetails/2011-N-Highway-17-UNIT-2300B-Mount-Pleasant-SC-29466/80214960_zpid/,2011 N Highway 17 UNIT 2300B Mount Pleasant SC 29466,32.8342818,-79.8219704,222000.0,3.0,2.0,1329.0,1993,8/8/2020,222000.0,7/8/2020,222000.0,6/6/2020,222000.0,5/14/2020,222500.0,3/20/2020,221500.0,11/6/2019,215500.0,10/21/2019,216000.0,https://www.zillow.com/homedetails/2011-N-Highway-17-UNIT-2300B-Mount-Pleasant-SC-29466/80214960_zpid/,Feb 2015,164.5,Mar 2016,200.4,nan,nan,nan,nan,nan,nan,nan,nan
520,https://www.zillow.com/homedetails/265-Alexandra-Dr-UNIT-13-Mt-Pleasant-SC-29464/2118555398_zpid/,265 Alexandra Dr UNIT 13 Mt Pleasant SC 29464,32.8070827,-79.8976233,220000.0,2.0,2.0,976.0,1986,6/23/2020,220000.0,6/14/2020,225000.0,12/8/2018,1150.0,10/10/2018,1150.0,9/27/2018,1275.0,9/5/2018,1300.0,6/15/2018,1350.0,https://www.zillow.com/homedetails/265-Alexandra-Dr-UNIT-13-Mt-Pleasant-SC-29464/2118555398_zpid/,Feb 2015,129.2,Mar 2016,139.3,Apr 2017,145.3,Apr 2018,224.5,May 2019,208.5,Listed for,217.5
522,https://www.zillow.com/homedetails/1130-Silent-Harbor-Ct-APT--Mount-Pleasant-SC-29464/2082608365_zpid/,1130 Silent Harbor Ct APT  Mount Pleasant SC 29464,32.8463352,-79.8187529,220000.0,2.0,3.0,1262.0,1982,8/5/2020,220000.0,7/11/2020,221900.0,6/11/2020,222900.0,5/21/2020,223900.0,4/9/2020,224900.0,3/19/2020,229900.0,2/19/2020,235000.0,https://www.zillow.com/homedetails/1130-Silent-Harbor-Ct-APT--Mount-Pleasant-SC-29464/2082608365_zpid/,Dec 2014,nan,Dec 2015,nan,Jan 2017,nan,Dec 2017,nan,Jan 2019,nan,Listed for,211.2
524,https://www.zillow.com/homedetails/1858-Montclair-Dr-Mount-Pleasant-SC-29464/68394358_zpid/,1858 Montclair Dr Mount Pleasant SC 29464,32.831891999999996,-79.832084,218000.0,2.0,2.0,1010.0,1985,8/18/2020,218000.0,6/27/2020,220000.0,5/31/2020,225000.0,10/27/2016,169900.0,9/11/2016,169900.0,5/22/2016,169900.0,2/3/2016,135000.0,https://www.zillow.com/homedetails/1858-Montclair-Dr-Mount-Pleasant-SC-29464/68394358_zpid/,Feb 2015,119.1,Sold for,136.7,Apr 2017,142.2,Apr 2018,151.4,May 2019,174.8,Listed for,213.5
526,https://www.zillow.com/homedetails/273-Alexandra-Dr-UNIT-2-Mount-Pleasant-SC-29464/2106096675_zpid/,273 Alexandra Dr UNIT 2 Mount Pleasant SC 29464,32.806003999999994,-79.895639,214900.0,2.0,2.0,976.0,1986,9/10/2020,214900.0,8/14/2020,218900.0,7/17/2020,219900.0,12/28/2018,1150.0,12/6/2018,1150.0,11/15/2018,1250.0,11/1/2018,1300.0,https://www.zillow.com/homedetails/273-Alexandra-Dr-UNIT-2-Mount-Pleasant-SC-29464/2106096675_zpid/,Dec 2014,nan,Dec 2015,nan,Jan 2017,nan,Dec 2017,nan,Jan 2019,nan,Feb 2020,nan
527,https://www.zillow.com/homedetails/1731-Chatelain-Way-Mount-Pleasant-SC-29464/80217848_zpid/,1731 Chatelain Way Mount Pleasant SC 29464,32.823119899999995,-79.8449316,214900.0,1.0,2.0,866.0,1999,9/10/2020,214900.0,5/12/2017,209000.0,4/24/2017,205000.0,4/14/2017,205000.0,4/3/2015,147900.0,4/3/2015,149900.0,11/6/2014,149900.0,https://www.zillow.com/homedetails/1731-Chatelain-Way-Mount-Pleasant-SC-29464/80217848_zpid/,Sold for,163.9,Mar 2016,157.1,Apr 2018,220.2,May 2019,227.7,Jun 2020,220.5,nan,nan
528,https://www.zillow.com/homedetails/1226-Fairmont-Ave-APT-4C-Mount-Pleasant-SC-29464/10924122_zpid/,1226 Fairmont Ave APT 4C Mount Pleasant SC 29464,32.7913874,-79.8684681,212500.0,2.0,2.0,878.0,1977,9/1/2020,212500.0,7/14/2020,222500.0,6/10/2005,178500.0,8/5/1999,73000.0,nan,nan,nan,nan,nan,nan,https://www.zillow.com/homedetails/1226-Fairmont-Ave-APT-4C-Mount-Pleasant-SC-29464/10924122_zpid/,Feb 2015,136.4,Mar 2016,167.4,Apr 2017,185.4,Apr 2018,196.8,May 2019,231.8,Listed for,222.8
529,https://www.zillow.com/homedetails/1715-Basildon-Rd-Mount-Pleasant-SC-29466/82541306_zpid/,1715 Basildon Rd Mount Pleasant SC 29466,32.892426,-79.798265,212500.0,2.0,2.0,1107.0,2006,7/15/2020,212500.0,6/4/2020,215500.0,4/29/2020,218500.0,8/12/2018,1375.0,7/11/2018,1375.0,7/6/2018,1400.0,3/14/2008,185000.0,https://www.zillow.com/homedetails/1715-Basildon-Rd-Mount-Pleasant-SC-29466/82541306_zpid/,Feb 2015,163.1,Mar 2016,192.7,Apr 2017,192.3,Apr 2018,211.9,May 2019,216.9,Jun 2020,212.8
538,https://www.zillow.com/homedetails/2011-N-Highway-17-UNIT-2300L-Mount-Pleasant-SC-29466/80213302_zpid/,2011 N Highway 17 UNIT 2300L Mount Pleasant SC 29466,32.8342818,-79.8219704,205000.0,3.0,2.0,1329.0,1993,7/2/2020,205000.0,3/17/2020,211000.0,1/9/2020,217000.0,5/18/2006,213542.0,nan,nan,nan,nan,nan,nan,https://www.zillow.com/homedetails/2011-N-Highway-17-UNIT-2300L-Mount-Pleasant-SC-29466/80213302_zpid/,Feb 2015,163.7,Mar 2016,199.1,Apr 2017,209.3,Apr 2018,212.3,May 2019,208.9,Jun 2020,206.0
539,https://www.zillow.com/homedetails/1300-Par-West-Blvd-UNIT-818-Mount-Pleasant-SC-29466/82390466_zpid/,1300 Par West Blvd UNIT 818 Mount Pleasant SC 29466,32.879935499999995,-79.78046040000001,205000.0,2.0,1.0,1026.0,2000,8/18/2020,205000.0,8/5/2020,205000.0,7/2/2020,205000.0,6/13/2020,209000.0,6/9/2020,209000.0,6/5/2020,209000.0,8/18/2018,147800.0,https://www.zillow.com/homedetails/1300-Par-West-Blvd-UNIT-818-Mount-Pleasant-SC-29466/82390466_zpid/,Feb 2015,122.5,Mar 2016,140.2,Apr 2017,148.1,Apr 2018,145.9,May 2019,153.0,Listed for,205.3
540,https://www.zillow.com/homedetails/1481-Center-Street-Ext-APT-1304-Mount-Pleasant-SC-29464/68397799_zpid/,1481 Center Street Ext APT 1304 Mount Pleasant SC 29464,32.7912567,-79.8495286,204999.0,1.0,1.0,800.0,1987,8/25/2020,204999.0,7/11/2020,205000.0,5/1/2007,155000.0,1/27/2005,130000.0,nan,nan,nan,nan,nan,nan,https://www.zillow.com/homedetails/1481-Center-Street-Ext-APT-1304-Mount-Pleasant-SC-29464/68397799_zpid/,Feb 2015,130.1,Mar 2016,146.1,Apr 2017,162.2,Apr 2018,175.4,May 2019,194.0,Listed for,210.4
541,https://www.zillow.com/homedetails/1481-Center-Street-Ext-APT-2001-Mount-Pleasant-SC-29464/68397851_zpid/,1481 Center Street Ext APT 2001 Mount Pleasant SC 29464,32.7912567,-79.8495286,204477.0,1.0,1.0,800.0,1987,8/18/2020,204477.0,8/5/2020,204700.0,7/15/2020,214900.0,3/26/2020,203777.0,3/18/2020,203777.0,6/15/2017,1095.0,6/8/2017,1095.0,https://www.zillow.com/homedetails/1481-Center-Street-Ext-APT-2001-Mount-Pleasant-SC-29464/68397851_zpid/,Feb 2015,132.1,Sold for,143.3,Apr 2017,149.0,Apr 2018,158.7,May 2019,191.9,Listed for,207.2
542,https://www.zillow.com/homedetails/2011-N-Highway-17-UNIT-2200S-Mount-Pleasant-SC-29466/80214521_zpid/,2011 N Highway 17 UNIT 2200S Mount Pleasant SC 29466,32.8342818,-79.8219704,200000.0,2.0,2.0,1077.0,1993,7/30/2020,200000.0,6/2/2020,215000.0,4/29/2020,215000.0,7/12/2017,195000.0,5/15/2017,195000.0,4/6/2017,195000.0,4/4/2017,1350.0,https://www.zillow.com/homedetails/2011-N-Highway-17-UNIT-2200S-Mount-Pleasant-SC-29466/80214521_zpid/,Feb 2015,101.2,Mar 2016,157.1,Apr 2017,176.2,Apr 2018,204.0,May 2019,210.6,Listed for,211.6
544,https://www.zillow.com/homedetails/1300-Par-West-Blvd-UNIT-1123-Mount-Pleasant-SC-29466/82542909_zpid/,1300 Par West Blvd UNIT 1123 Mount Pleasant SC 29466,32.879935499999995,-79.78046040000001,199900.0,2.0,1.0,1026.0,2000,9/4/2020,199900.0,9/2/2020,1450.0,8/14/2019,1495.0,6/1/2019,1495.0,6/23/2018,1450.0,6/14/2018,1450.0,1/29/2018,152000.0,https://www.zillow.com/homedetails/1300-Par-West-Blvd-UNIT-1123-Mount-Pleasant-SC-29466/82542909_zpid/,Feb 2015,129.2,Mar 2016,156.0,Apr 2017,151.8,Sold for,154.0,May 2019,160.9,Jun 2020,163.9
547,https://www.zillow.com/homedetails/1481-Center-Street-Ext-APT-702-Mount-Pleasant-SC-29464/68397751_zpid/,1481 Center Street Ext APT 702 Mount Pleasant SC 29464,32.7912567,-79.8495286,198000.0,1.0,1.0,800.0,1987,8/15/2020,198000.0,11/1/2016,146000.0,8/27/2007,125000.0,1/6/2005,125000.0,nan,nan,nan,nan,nan,nan,https://www.zillow.com/homedetails/1481-Center-Street-Ext-APT-702-Mount-Pleasant-SC-29464/68397751_zpid/,Feb 2015,130.1,Mar 2016,144.8,Apr 2017,149.9,Apr 2018,159.0,May 2019,164.9,Jun 2020,206.8
548,https://www.zillow.com/homedetails/1300-Par-West-Blvd-UNIT-403-Mount-Pleasant-SC-29466/82542711_zpid/,1300 Par West Blvd UNIT 403 Mount Pleasant SC 29466,32.879935499999995,-79.78046040000001,195700.0,2.0,1.0,1026.0,2000,9/10/2020,195700.0,8/28/2020,197700.0,7/24/2020,199970.0,7/15/2020,199970.0,7/10/2020,199970.0,11/5/2015,142350.0,8/5/2015,138000.0,https://www.zillow.com/homedetails/1300-Par-West-Blvd-UNIT-403-Mount-Pleasant-SC-29466/82542711_zpid/,Feb 2015,126.5,Mar 2016,143.7,Apr 2017,149.3,Apr 2018,159.4,May 2019,175.8,Listed for,171.2
549,https://www.zillow.com/homedetails/1473-Cambridge-Laes-Dr-Mount-Pleasant-SC-29464/68394406_zpid/,1473 Cambridge Laes Dr Mount Pleasant SC 29464,32.81136,-79.846703,269900.0,3.0,2.0,1347.0,2000,8/21/2020,269900.0,5/23/2018,230000.0,7/3/2017,210000.0,6/14/2017,210000.0,6/12/2017,220000.0,6/6/2017,223000.0,6/1/2017,226000.0,https://www.zillow.com/homedetails/1473-Cambridge-Laes-Dr-Mount-Pleasant-SC-29464/68394406_zpid/,Feb 2015,178.8,Mar 2016,228.9,Apr 2017,226.6,Sold for,224.3,May 2019,240.5,Jun 2020,243.2
551,https://www.zillow.com/homedetails/1236-White-Flat-Rd-Mount-Pleasant-SC-29464/2079712743_zpid/,1236 White Flat Rd Mount Pleasant SC 29464,32.8071712,-79.84765949999999,269000.0,3.0,2.0,1500.0,1997,9/9/2020,269000.0,8/25/2020,279500.0,7/23/2020,296999.0,7/16/2020,297000.0,6/15/2020,329000.0,6/6/2020,340000.0,5/8/2020,370000.0,https://www.zillow.com/homedetails/1236-White-Flat-Rd-Mount-Pleasant-SC-29464/2079712743_zpid/,Dec 2014,nan,Dec 2015,nan,Jan 2017,nan,Dec 2017,nan,Jan 2019,nan,Feb 2020,nan
552,https://www.zillow.com/homedetails/244-Fair-Sailing-Rd-37-Mount-Pleasant-SC-29466/2082060215_zpid/,244 Fair Sailing Rd #37 Mount Pleasant SC 29466,32.90515,-79.821048,269000.0,2.0,3.0,1825.0,2005,12/4/2019,269000.0,11/12/2019,279000.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://www.zillow.com/homedetails/244-Fair-Sailing-Rd-37-Mount-Pleasant-SC-29466/2082060215_zpid/,Dec 2014,nan,Dec 2015,nan,Jan 2017,nan,Dec 2017,nan,Jan 2019,nan,Feb 2020,265.5
554,https://www.zillow.com/homedetails/1100-Legends-Club-Dr-1027-Mount-Pleasant-SC-29466/82545519_zpid/,1100 Legends Club Dr #1027 Mount Pleasant SC 29466,32.8759581,-79.76749240000001,260000.0,3.0,2.0,1596.0,2000,8/15/2020,260000.0,3/6/2020,265000.0,9/15/2009,245000.0,nan,nan,nan,nan,nan,nan,nan,nan,https://www.zillow.com/homedetails/1100-Legends-Club-Dr-1027-Mount-Pleasant-SC-29466/82545519_zpid/,Feb 2015,250.0,Mar 2016,208.9,Apr 2017,226.0,Apr 2018,234.3,May 2019,264.2,Jun 2020,261.0
557,https://www.zillow.com/homedetails/268-Fair-Sailing-Rd-43-Mount-Pleasant-SC-29466/2077931707_zpid/,268 Fair Sailing Rd #43 Mount Pleasant SC 29466,32.9048066,-79.8207254,259000.0,2.0,3.0,1875.0,2005,9/9/2020,259000.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://www.zillow.com/homedetails/268-Fair-Sailing-Rd-43-Mount-Pleasant-SC-29466/2077931707_zpid/,Listed for,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
558,https://www.zillow.com/homedetails/1807-Parc-Vue-Ave-Mount-Pleasant-SC-29464/68394309_zpid/,1807 Parc Vue Ave Mount Pleasant SC 29464,32.831507,-79.833221,255000.0,3.0,3.0,1440.0,1985,8/27/2020,255000.0,8/6/2020,259500.0,7/25/2020,265000.0,8/18/2018,243900.0,7/11/2018,239900.0,7/7/2018,239900.0,4/5/2005,194000.0,https://www.zillow.com/homedetails/1807-Parc-Vue-Ave-Mount-Pleasant-SC-29464/68394309_zpid/,Listed for,254.9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
559,https://www.zillow.com/homedetails/1121-Village-Cree-Ln-1602-Mount-Pleasant-SC-29464/10927378_zpid/,1121 Village Cree Ln #1602 Mount Pleasant SC 29464,32.8084058,-79.8610852,250000.0,2.0,2.0,1060.0,1981,9/3/2020,250000.0,5/19/2004,117500.0,6/26/2000,112500.0,nan,nan,nan,nan,nan,nan,nan,nan,https://www.zillow.com/homedetails/1121-Village-Cree-Ln-1602-Mount-Pleasant-SC-29464/10927378_zpid/,Listed for,250.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
566,https://www.zillow.com/homedetails/1718-Chatelain-Way-Mount-Pleasant-SC-29464/2094999464_zpid/,1718 Chatelain Way Mount Pleasant SC 29464,32.8229679,-79.8461745,249900.0,2.0,2.0,1106.0,1999,9/2/2020,249900.0,3/18/2020,1750.0,10/10/2019,1850.0,9/8/2019,1950.0,12/7/2017,224900.0,10/25/2017,224900.0,6/19/2017,224900.0,https://www.zillow.com/homedetails/1718-Chatelain-Way-Mount-Pleasant-SC-29464/2094999464_zpid/,Listed for,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
568,https://www.zillow.com/homedetails/1453-Cambridge-Laes-Dr-303-Mount-Pleasant-SC-29464/2078030964_zpid/,1453 Cambridge Laes Dr #303 Mount Pleasant SC 29464,32.811732,-79.846754,249000.0,2.0,2.0,1213.0,2000,9/1/2020,249000.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://www.zillow.com/homedetails/1453-Cambridge-Laes-Dr-303-Mount-Pleasant-SC-29464/2078030964_zpid/,Listed for,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
